GPId,GameId,PlatformId
36793,927840,2
36794,927840,1
36795,927850,3
36796,927850,2
36797,927860,3
36798,927890,3
36799,927890,2
36800,927930,3
36801,927970,3
36802,927970,2
36803,927990,3
36804,928060,3
36805,928130,3
36806,928130,2
36807,928140,3
36808,928160,3
36809,928160,1
36810,928170,3
36811,928180,3
36812,928230,3
36813,928300,3
36814,928350,3
36815,928370,3
36816,928390,3
36817,928390,2
36818,928460,3
36819,928520,3
36820,928610,3
36821,928610,2
36822,928620,3
36823,928660,3
36824,928670,3
36825,928680,3
36826,928680,2
36827,928680,1
36828,928690,3
36829,928690,2
36830,928780,3
36831,928790,3
36832,928800,3
36833,928810,3
36834,928830,3
36835,928840,3
36836,928880,3
36837,928880,2
36838,928880,1
36839,928940,3
36840,928970,3
36841,928970,2
36842,929000,3
36843,929020,3
36844,929020,2
36845,929030,3
36846,929060,3
36847,929060,2
36848,929060,1
36849,929080,3
36850,929080,2
36851,929080,1
36852,929120,3
36853,929140,3
36854,929170,3
36855,929180,3
36856,929180,2
36857,929200,3
36858,929210,3
36859,929230,3
36860,929280,3
36861,929290,3
36862,929300,3
36863,929310,3
36864,929320,3
36865,929330,3
36866,929410,3
36867,929420,3
36868,929430,3
36869,929430,2
36870,929440,3
36871,929440,2
36872,929460,3
36873,929460,2
36874,929470,3
36875,929530,3
36876,929600,3
36877,929600,2
36878,929610,3
36879,929640,3
36880,929670,3
36881,929730,3
36882,929800,3
36883,929810,3
36884,929840,3
36885,929850,3
36886,929860,3
36887,929910,3
36888,930010,3
36889,930010,2
36890,930110,3
36891,930300,3
36892,930310,3
36893,930310,2
36894,930310,1
36895,930320,3
36896,930330,3
36897,930360,3
36898,930420,3
36899,930430,3
36900,930480,3
36901,930500,3
36902,930580,3
36903,930600,3
36904,930630,3
36905,930640,3
36906,930650,3
36907,930650,2
36908,930690,3
36909,930780,3
36910,930850,3
36911,930860,3
36912,930860,2
36913,930930,3
36914,930940,3
36915,930970,3
36916,931040,3
36917,931070,3
36918,931090,3
36919,931090,1
36920,931120,3
36921,931140,3
36922,931150,3
36923,931170,3
36924,931200,3
36925,931210,3
36926,931210,2
36927,931220,3
36928,931250,3
36929,931260,3
36930,931360,3
36931,931360,2
36932,931360,1
36933,931430,3
36934,931430,2
36935,931430,1
36936,931470,3
36937,931490,3
36938,931500,3
36939,931540,3
36940,931570,3
36941,931620,3
36942,931630,3
36943,931650,3
36944,931690,3
36945,931690,2
36946,931690,1
36947,931700,3
36948,931780,3
36949,931820,3
36950,931820,2
36951,931820,1
36952,931830,3
36953,931870,3
36954,931930,3
36955,931930,2
36956,931930,1
36957,932070,3
36958,932120,3
36959,932150,3
36960,932160,3
36961,932180,3
36962,932240,3
36963,932250,3
36964,932270,3
36965,932270,2
36966,932290,3
36967,932300,3
36968,932310,3
36969,932310,2
36970,932330,3
36971,932330,2
36972,932350,3
36973,932420,3
36974,932450,3
36975,932480,3
36976,932500,3
36977,932560,3
36978,932570,3
36979,932670,3
36980,932730,3
36981,932790,3
36982,932800,3
36983,932810,3
36984,932820,3
36985,932850,3
36986,932850,2
36987,932850,1
36988,932870,3
36989,932870,2
36990,932920,3
36991,932920,2
36992,932940,3
36993,932970,3
36994,932980,3
36995,933030,3
36996,933030,2
36997,933040,3
36998,933040,1
36999,933050,3
37000,933060,3
37001,933070,3
37002,933080,3
37003,933120,3
37004,933140,3
37005,933140,2
37006,933140,1
37007,933210,3
37008,933250,3
37009,933290,3
37010,933290,1
37011,933300,3
37012,933380,3
37013,933390,3
37014,933450,3
37015,933540,3
37016,933540,2
37017,933590,3
37018,933630,3
37019,933660,3
37020,933690,3
37021,933690,2
37022,933700,3
37023,933710,3
37024,933710,2
37025,933770,3
37026,933770,2
37027,933840,3
37028,933840,2
37029,933880,3
37030,933900,3
37031,933920,3
37032,933930,3
37033,933940,3
37034,933970,3
37035,934020,3
37036,934020,2
37037,934060,3
37038,934060,1
37039,934070,3
37040,934120,3
37041,934180,3
37042,934220,3
37043,934250,3
37044,934410,3
37045,934470,3
37046,934480,3
37047,934500,3
37048,934510,3
37049,934510,2
37050,934540,3
37051,934550,3
37052,934580,3
37053,934590,3
37054,934600,3
37055,934710,3
37056,934800,3
37057,934810,3
37058,934830,3
37059,934840,3
37060,934850,3
37061,934860,3
37062,934950,3
37063,934970,3
37064,934990,3
37065,934990,2
37066,935030,3
37067,935070,3
37068,935110,3
37069,935120,3
37070,935120,2
37071,935120,1
37072,935180,3
37073,935240,3
37074,935260,3
37075,935270,3
37076,935350,3
37077,935440,3
37078,935450,3
37079,935460,3
37080,935460,2
37081,935460,1
37082,935500,3
37083,935500,2
37084,935540,3
37085,935540,2
37086,935560,3
37087,935560,2
37088,935580,3
37089,935660,3
37090,935660,2
37091,935660,1
37092,935690,3
37093,935690,2
37094,935700,3
37095,935720,3
37096,935730,3
37097,935750,3
37098,935790,3
37099,935840,3
37100,935840,2
37101,935840,1
37102,935860,3
37103,935880,3
37104,935910,3
37105,935920,3
37106,935920,2
37107,935930,3
37108,935940,3
37109,935940,2
37110,935940,1
37111,935960,3
37112,936000,3
37113,936010,3
37114,936020,3
37115,936040,3
37116,936070,3
37117,936160,3
37118,936160,2
37119,936170,3
37120,936180,3
37121,936190,3
37122,936210,3
37123,936510,3
37124,936530,3
37125,936600,3
37126,936610,3
37127,936620,3
37128,936630,3
37129,936630,2
37130,936650,3
37131,936700,3
37132,936700,2
37133,936700,1
37134,936720,3
37135,936740,3
37136,936780,3
37137,936800,3
37138,936810,3
37139,936810,2
37140,936810,1
37141,936820,3
37142,936890,3
37143,936930,3
37144,936950,3
37145,937030,3
37146,937050,3
37147,937120,3
37148,937140,3
37149,937140,2
37150,937180,3
37151,937210,3
37152,937320,3
37153,937350,3
37154,937360,3
37155,937390,3
37156,937490,3
37157,937530,3
37158,937570,3
37159,937580,3
37160,937590,3
37161,937610,3
37162,937620,3
37163,937640,3
37164,937690,3
37165,937690,1
37166,937730,3
37167,937740,3
37168,937780,3
37169,937820,3
37170,937850,3
37171,937920,3
37172,937940,3
37173,937950,3
37174,937970,3
37175,937980,3
37176,938000,3
37177,938070,3
37178,938100,3
37179,938170,3
37180,938210,3
37181,938220,3
37182,938240,3
37183,938250,3
37184,938260,3
37185,938270,3
37186,938270,2
37187,938280,3
37188,938280,2
37189,938300,3
37190,938310,3
37191,938310,1
37192,938320,3
37193,938350,3
37194,938350,2
37195,938360,3
37196,938380,3
37197,938390,3
37198,938480,3
37199,938500,3
37200,938510,3
37201,938510,2
37202,938510,1
37203,938520,3
37204,938600,3
37205,938630,3
37206,938640,3
37207,938660,3
37208,938740,3
37209,938810,3
37210,938820,3
37211,938840,3
37212,938850,3
37213,938870,3
37214,938890,3
37215,938940,3
37216,938960,3
37217,939000,3
37218,939150,3
37219,939150,2
37220,939180,3
37221,939190,3
37222,939200,3
37223,939230,3
37224,939230,2
37225,939240,3
37226,939250,3
37227,939260,3
37228,939270,3
37229,939280,3
37230,939330,3
37231,939390,3
37232,939400,3
37233,939410,3
37234,939450,3
37235,939450,2
37236,939470,3
37237,939470,2
37238,939470,1
37239,939520,3
37240,939560,3
37241,939620,3
37242,939750,3
37243,939830,3
37244,939930,3
37245,939960,3
37246,939990,3
37247,939990,2
37248,939990,1
37249,940130,3
37250,940150,3
37251,940180,3
37252,940180,2
37253,940180,1
37254,940190,3
37255,940190,2
37256,940240,3
37257,940290,3
37258,940290,2
37259,940300,3
37260,940320,3
37261,940520,3
37262,940520,2
37263,940520,1
37264,940600,3
37265,940630,3
37266,940640,3
37267,940680,3
37268,940700,3
37269,940780,3
37270,940780,2
37271,940790,3
37272,940800,3
37273,940800,2
37274,940810,3
37275,940810,2
37276,940830,3
37277,940830,2
37278,940870,3
37279,940870,2
37280,940990,3
37281,941000,3
37282,941030,3
37283,941120,3
37284,941150,3
37285,941160,3
37286,941200,3
37287,941300,3
37288,941320,3
37289,941320,2
37290,941320,1
37291,941330,3
37292,941340,3
37293,941340,2
37294,941340,1
37295,941350,3
37296,941390,3
37297,941410,3
37298,941480,3
37299,941540,3
37300,941580,3
37301,941600,3
37302,941600,2
37303,941600,1
37304,941620,3
37305,941630,3
37306,941630,2
37307,941650,3
37308,941730,3
37309,941790,3
37310,941800,3
37311,941810,3
37312,941830,3
37313,941850,3
37314,941860,3
37315,941870,3
37316,941920,3
37317,942020,3
37318,942050,3
37319,942060,3
37320,942060,2
37321,942200,3
37322,942200,1
37323,942250,3
37324,942250,2
37325,942250,1
37326,942300,3
37327,942310,3
37328,942310,2
37329,942310,1
37330,942320,3
37331,942320,2
37332,942340,3
37333,942480,3
37334,942510,3
37335,942520,3
37336,942600,3
37337,942760,3
37338,942760,2
37339,942760,1
37340,942900,3
37341,942920,3
37342,942930,3
37343,942970,3
37344,943010,3
37345,943030,3
37346,943080,3
37347,943100,3
37348,943100,2
37349,943130,3
37350,943170,3
37351,943190,3
37352,943230,3
37353,943290,3
37354,943290,1
37355,943380,3
37356,943390,3
37357,943410,3
37358,943410,2
37359,943440,3
37360,943510,3
37361,943510,2
37362,943510,1
37363,943590,3
37364,943630,3
37365,943640,3
37366,943640,2
37367,943640,1
37368,943680,3
37369,943680,2
37370,943680,1
37371,943710,3
37372,943710,2
37373,943710,1
37374,943810,3
37375,943880,3
37376,943880,2
37377,943880,1
37378,943900,3
37379,943920,3
37380,943950,3
37381,943950,2
37382,943960,3
37383,943960,1
37384,943970,3
37385,944030,3
37386,944030,2
37387,944030,1
37388,944100,3
37389,944120,3
37390,944220,3
37391,944340,3
37392,944370,3
37393,944380,3
37394,944380,2
37395,944420,3
37396,944440,3
37397,944450,3
37398,944500,3
37399,944530,3
37400,944530,2
37401,944550,3
37402,944560,3
37403,944590,3
37404,944610,3
37405,944630,3
37406,944630,2
37407,944640,3
37408,944650,3
37409,944710,3
37410,944730,3
37411,944730,2
37412,944730,1
37413,944740,3
37414,944770,3
37415,944770,2
37416,944770,1
37417,944810,3
37418,944830,3
37419,944830,1
37420,944840,3
37421,944840,2
37422,944960,3
37423,944960,2
37424,945100,3
37425,945110,3
37426,945140,3
37427,945240,3
37428,945240,2
37429,945340,3
37430,945340,2
37431,945360,3
37432,945390,3
37433,945390,2
37434,945390,1
37435,945440,3
37436,945460,3
37437,945490,3
37438,945490,2
37439,945500,3
37440,945520,3
37441,945580,3
37442,945590,3
37443,945610,3
37444,945700,3
37445,945820,3
37446,945850,3
37447,945880,3
37448,945880,2
37449,945880,1
37450,945890,3
37451,945910,3
37452,945920,3
37453,946000,3
37454,946000,2
37455,946010,3
37456,946040,3
37457,946080,3
37458,946080,2
37459,946090,3
37460,946090,2
37461,946090,1
37462,946170,3
37463,946170,2
37464,946190,3
37465,946200,3
37466,946200,2
37467,946210,3
37468,946300,3
37469,946300,2
37470,946330,3
37471,946340,3
37472,946380,3
37473,946490,3
37474,946500,3
37475,946550,3
37476,946560,3
37477,946600,3
37478,946610,3
37479,946610,2
37480,946610,1
37481,946650,3
37482,946650,2
37483,946650,1
37484,946660,3
37485,946690,3
37486,946690,2
37487,946690,1
37488,946700,3
37489,946700,2
37490,946700,1
37491,946780,3
37492,946790,3
37493,946800,3
37494,946800,2
37495,946800,1
37496,946810,3
37497,946810,2
37498,946950,3
37499,947110,3
37500,947120,3
37501,947250,3
37502,947260,3
37503,947260,2
37504,947260,1
37505,947270,3
37506,947290,3
37507,947300,3
37508,947300,2
37509,947310,3
37510,947310,2
37511,947310,1
37512,947390,3
37513,947400,3
37514,947400,2
37515,947400,1
37516,947430,3
37517,947430,2
37518,947430,1
37519,947450,3
37520,947450,2
37521,947470,3
37522,947490,3
37523,947530,3
37524,947530,2
37525,947540,3
37526,947580,3
37527,947830,3
37528,947960,3
37529,947970,3
37530,948080,3
37531,948100,3
37532,948120,3
37533,948200,3
37534,948200,2
37535,948240,3
37536,948270,3
37537,948320,3
37538,948330,3
37539,948330,2
37540,948350,3
37541,948420,3
37542,948420,2
37543,948420,1
37544,948460,3
37545,948460,2
37546,948470,3
37547,948470,2
37548,948470,1
37549,948510,3
37550,948630,3
37551,948650,3
37552,948660,3
37553,948660,2
37554,948690,3
37555,948730,3
37556,948770,3
37557,948830,3
37558,948830,2
37559,948840,3
37560,948990,3
37561,948990,2
37562,949000,3
37563,949030,3
37564,949050,3
37565,949060,3
37566,949150,3
37567,949150,2
37568,949170,3
37569,949170,2
37570,949210,3
37571,949290,3
37572,949330,3
37573,949330,2
37574,949330,1
37575,949370,3
37576,949380,3
37577,949380,2
37578,949380,1
37579,949390,3
37580,949420,3
37581,949420,1
37582,949500,3
37583,949520,3
37584,949530,3
37585,949530,2
37586,949530,1
37587,949580,3
37588,949630,3
37589,949630,2
37590,949630,1
37591,949670,3
37592,949690,3
37593,949700,3
37594,949710,3
37595,949770,3
37596,949770,2
37597,949790,3
37598,949790,2
37599,949800,3
37600,949810,3
37601,949810,2
37602,949810,1
37603,949820,3
37604,949820,2
37605,949820,1
37606,949830,3
37607,949880,3
37608,949890,3
37609,949910,3
37610,949930,3
37611,949960,3
37612,949970,3
37613,949970,2
37614,949970,1
37615,949990,3
37616,949990,2
37617,950100,3
37618,950130,3
37619,950140,3
37620,950160,3
37621,950210,3
37622,950210,2
37623,950240,3
37624,950250,3
37625,950300,3
37626,950360,3
37627,950370,3
37628,950380,3
37629,950510,3
37630,950530,3
37631,950570,3
37632,950730,3
37633,950750,3
37634,950780,3
37635,950810,3
37636,950830,3
37637,950850,3
37638,950890,3
37639,950910,3
37640,950910,2
37641,950990,3
37642,950990,2
37643,950990,1
37644,951000,3
37645,951010,3
37646,951020,3
37647,951030,3
37648,951050,3
37649,951090,3
37650,951090,2
37651,951110,3
37652,951130,3
37653,951140,3
37654,951160,3
37655,951160,2
37656,951170,3
37657,951180,3
37658,951220,3
37659,951240,3
37660,951250,3
37661,951260,3
37662,951320,3
37663,951320,2
37664,951330,3
37665,951360,3
37666,951420,3
37667,951440,3
37668,951440,1
37669,951450,3
37670,951450,2
37671,951450,1
37672,951470,3
37673,951470,1
37674,951500,3
37675,951640,3
37676,951690,3
37677,951690,2
37678,951690,1
37679,951700,3
37680,951740,3
37681,951810,3
37682,951920,3
37683,951940,3
37684,952010,3
37685,952020,3
37686,952020,2
37687,952020,1
37688,952030,3
37689,952030,2
37690,952030,1
37691,952040,3
37692,952040,2
37693,952040,1
37694,952050,3
37695,952050,2
37696,952050,1
37697,952090,3
37698,952120,3
37699,952130,3
37700,952130,1
37701,952140,3
37702,952250,3
37703,952330,3
37704,952400,3
37705,952400,2
37706,952420,3
37707,952460,3
37708,952460,2
37709,952460,1
37710,952510,3
37711,952510,2
37712,952510,1
37713,952530,3
37714,952530,2
37715,952530,1
37716,952680,3
37717,952850,3
37718,952860,3
37719,952910,3
37720,952920,3
37721,952930,3
37722,952930,2
37723,952950,3
37724,953050,3
37725,953060,3
37726,953120,3
37727,953150,3
37728,953150,2
37729,953150,1
37730,953170,3
37731,953230,3
37732,953250,3
37733,953290,3
37734,953300,3
37735,953300,2
37736,953340,3
37737,953440,3
37738,953440,2
37739,953570,3
37740,953580,3
37741,953610,3
37742,953640,3
37743,953700,3
37744,953740,3
37745,953740,2
37746,953740,1
37747,953750,3
37748,953760,3
37749,953790,3
37750,953790,2
37751,953790,1
37752,953820,3
37753,953820,2
37754,953820,1
37755,953840,3
37756,953900,3
37757,953920,3
37758,953950,3
37759,953950,2
37760,953950,1
37761,953990,3
37762,954000,3
37763,954010,3
37764,954070,3
37765,954150,3
37766,954160,3
37767,954170,3
37768,954240,3
37769,954270,3
37770,954350,3
37771,954360,3
37772,954400,3
37773,954410,3
37774,954410,2
37775,954410,1
37776,954420,3
37777,954420,2
37778,954420,1
37779,954530,3
37780,954530,2
37781,954530,1
37782,954590,3
37783,954720,3
37784,954760,3
37785,954780,3
37786,954870,3
37787,954920,3
37788,955030,3
37789,955060,3
37790,955060,1
37791,955070,3
37792,955120,3
37793,955190,3
37794,955230,3
37795,955230,1
37796,955260,3
37797,955290,3
37798,955310,3
37799,955310,2
37800,955310,1
37801,955320,3
37802,955320,2
37803,955320,1
37804,955360,3
37805,955370,3
37806,955370,2
37807,955370,1
37808,955380,3
37809,955380,2
37810,955380,1
37811,955400,3
37812,955400,2
37813,955400,1
37814,955410,3
37815,955410,2
37816,955410,1
37817,955470,3
37818,955470,2
37819,955490,3
37820,955490,2
37821,955490,1
37822,955530,3
37823,955540,3
37824,955570,3
37825,955580,3
37826,955580,2
37827,955580,1
37828,955600,3
37829,955620,3
37830,955640,3
37831,955670,3
37832,955790,3
37833,955880,3
37834,955890,3
37835,955900,3
37836,955980,3
37837,955980,2
37838,956000,3
37839,956010,3
37840,956060,3
37841,956060,1
37842,956090,3
37843,956090,2
37844,956100,3
37845,956100,2
37846,956150,3
37847,956200,3
37848,956210,3
37849,956240,3
37850,956280,3
37851,956350,3
37852,956350,2
37853,956360,3
37854,956360,2
37855,956400,3
37856,956430,3
37857,956430,2
37858,956450,3
37859,956480,3
37860,956480,1
37861,956500,3
37862,956500,2
37863,956590,3
37864,956620,3
37865,956880,3
37866,957050,3
37867,957050,2
37868,957050,1
37869,957080,3
37870,957180,3
37871,957190,3
37872,957280,3
37873,957350,3
37874,957390,3
37875,957410,3
37876,957430,3
37877,957440,3
37878,957440,2
37879,957490,3
37880,957570,3
37881,957570,2
37882,957590,3
37883,957720,3
37884,957790,3
37885,957790,2
37886,957790,1
37887,957810,3
37888,957850,3
37889,957890,3
37890,957930,3
37891,958050,3
37892,958050,2
37893,958090,3
37894,958130,3
37895,958130,2
37896,958130,1
37897,958200,3
37898,958230,3
37899,958280,3
37900,958300,3
37901,958310,3
37902,958320,3
37903,958480,3
37904,958510,3
37905,958510,2
37906,958510,1
37907,958640,3
37908,958650,3
37909,958680,3
37910,958690,3
37911,958740,3
37912,958790,3
37913,958790,2
37914,958790,1
37915,958900,3
37916,958960,3
37917,958990,3
37918,959020,3
37919,959030,3
37920,959030,2
37921,959080,3
37922,959090,3
37923,959130,3
37924,959130,2
37925,959130,1
37926,959170,3
37927,959200,3
37928,959260,3
37929,959340,3
37930,959400,3
37931,959410,3
37932,959440,3
37933,959480,3
37934,959520,3
37935,959540,3
37936,959590,3
37937,959730,3
37938,959730,2
37939,959730,1
37940,959750,3
37941,959770,3
37942,959830,3
37943,959850,3
37944,959890,3
37945,959920,3
37946,959930,3
37947,959940,3
37948,959960,3
37949,959980,3
37950,959990,3
37951,960010,3
37952,960030,3
37953,960040,3
37954,960090,3
37955,960130,3
37956,960150,3
37957,960190,3
37958,960200,3
37959,960270,3
37960,960280,3
37961,960320,3
37962,960330,3
37963,960340,3
37964,960340,2
37965,960360,3
37966,960370,3
37967,960380,3
37968,960430,3
37969,960550,3
37970,960600,3
37971,960600,2
37972,960600,1
37973,960610,3
37974,960610,2
37975,960610,1
37976,960660,3
37977,960700,3
37978,960800,3
37979,960800,1
37980,960820,3
37981,961040,3
37982,961060,3
37983,961110,3
37984,961110,2
37985,961190,3
37986,961190,2
37987,961190,1
37988,961210,3
37989,961220,3
37990,961220,1
37991,961230,3
37992,961240,3
37993,961270,3
37994,961420,3
37995,961460,3
37996,961510,3
37997,961560,3
37998,961560,2
37999,961620,3
38000,961640,3
38001,961660,3
38002,961660,2
38003,961680,3
38004,961680,2
38005,961680,1
38006,961700,3
38007,961710,3
38008,961720,3
38009,961740,3
38010,961750,3
38011,961750,2
38012,961860,3
38013,961860,2
38014,961870,3
38015,961920,3
38016,962050,3
38017,962060,3
38018,962080,3
38019,962170,3
38020,962250,3
38021,962270,3
38022,962270,2
38023,962280,3
38024,962290,3
38025,962370,3
38026,962380,3
38027,962390,3
38028,962400,3
38029,962450,3
38030,962450,2
38031,962450,1
38032,962490,3
38033,962510,3
38034,962610,3
38035,962610,2
38036,962650,3
38037,962650,2
38038,962650,1
38039,962710,3
38040,962730,3
38041,962940,3
38042,962940,1
38043,962950,3
38044,962970,3
38045,963000,3
38046,963020,3
38047,963050,3
38048,963050,2
38049,963080,3
38050,963110,3
38051,963110,2
38052,963150,3
38053,963170,3
38054,963170,2
38055,963210,3
38056,963280,3
38057,963280,2
38058,963280,1
38059,963290,3
38060,963330,3
38061,963330,2
38062,963330,1
38063,963360,3
38064,963370,3
38065,963450,3
38066,963450,1
38067,963510,3
38068,963570,3
38069,963570,2
38070,963660,3
38071,963680,3
38072,963690,3
38073,963710,3
38074,963770,3
38075,963770,2
38076,963830,3
38077,963860,3
38078,963860,1
38079,963900,3
38080,963900,2
38081,963900,1
38082,963910,3
38083,963910,2
38084,963910,1
38085,963930,3
38086,963960,3
38087,964030,3
38088,964040,3
38089,964050,3
38090,964050,2
38091,964050,1
38092,964060,3
38093,964060,2
38094,964070,3
38095,964100,3
38096,964110,3
38097,964130,3
38098,964130,2
38099,964170,3
38100,964180,3
38101,964180,2
38102,964180,1
38103,964190,3
38104,964210,3
38105,964220,3
38106,964230,3
38107,964300,3
38108,964340,3
38109,964350,3
38110,964460,3
38111,964470,3
38112,964700,3
38113,964750,3
38114,964770,3
38115,964770,1
38116,964810,3
38117,964810,2
38118,964810,1
38119,964920,3
38120,964920,2
38121,964960,3
38122,964970,3
38123,964990,3
38124,965010,3
38125,965030,3
38126,965030,2
38127,965060,3
38128,965080,3
38129,965110,3
38130,965110,2
38131,965160,3
38132,965240,3
38133,965250,3
38134,965300,3
38135,965310,3
38136,965320,3
38137,965410,3
38138,965450,3
38139,965460,3
38140,965460,2
38141,965460,1
38142,965470,3
38143,965480,3
38144,965490,3
38145,965640,3
38146,965640,2
38147,965670,3
38148,965670,2
38149,965730,3
38150,965760,3
38151,965810,3
38152,965830,3
38153,965840,3
38154,965860,3
38155,965880,3
38156,965900,3
38157,965920,3
38158,965940,3
38159,965960,3
38160,965960,2
38161,966000,3
38162,966000,1
38163,966010,3
38164,966020,3
38165,966020,2
38166,966160,3
38167,966180,3
38168,966210,3
38169,966210,2
38170,966240,3
38171,966240,2
38172,966240,1
38173,966330,3
38174,966370,3
38175,966420,3
38176,966450,3
38177,966460,3
38178,966530,3
38179,966540,3
38180,966580,3
38181,966590,3
38182,966600,3
38183,966630,3
38184,966680,3
38185,966680,2
38186,966720,3
38187,966760,3
38188,967050,3
38189,967060,3
38190,967060,2
38191,967100,3
38192,967100,2
38193,967130,3
38194,967130,2
38195,967170,3
38196,967180,3
38197,967210,3
38198,967250,3
38199,967250,2
38200,967290,3
38201,967290,2
38202,967370,3
38203,967410,3
38204,967430,3
38205,967440,3
38206,967450,3
38207,967490,3
38208,967910,3
38209,968170,3
38210,968200,3
38211,968210,3
38212,968250,3
38213,968250,2
38214,968290,3
38215,968300,3
38216,968300,2
38217,968310,3
38218,968320,3
38219,968320,2
38220,968320,1
38221,968350,3
38222,968360,3
38223,968380,3
38224,968380,2
38225,968420,3
38226,968430,3
38227,968440,3
38228,968440,2
38229,968440,1
38230,968450,3
38231,968460,3
38232,968470,3
38233,968500,3
38234,968540,3
38235,968560,3
38236,968560,2
38237,968570,3
38238,968600,3
38239,968620,3
38240,968700,3
38241,968700,2
38242,968700,1
38243,968730,3
38244,968780,3
38245,968780,2
38246,968790,3
38247,968820,3
38248,968950,3
38249,968980,3
38250,968980,2
38251,968990,3
38252,968990,2
38253,968990,1
38254,969060,3
38255,969060,2
38256,969130,3
38257,969130,2
38258,969230,3
38259,969230,1
38260,969240,3
38261,969350,3
38262,969480,3
38263,969690,3
38264,969700,3
38265,969700,2
38266,969700,1
38267,969740,3
38268,969860,3
38269,969870,3
38270,969880,3
38271,969880,2
38272,969970,3
38273,970000,3
38274,970030,3
38275,970090,3
38276,970130,3
38277,970140,3
38278,970190,3
38279,970200,3
38280,970200,1
38281,970240,3
38282,970260,3
38283,970360,3
38284,970360,2
38285,970390,3
38286,970470,3
38287,970510,3
38288,970510,2
38289,970510,1
38290,970530,3
38291,970530,1
38292,970550,3
38293,970570,3
38294,970580,3
38295,970580,2
38296,970580,1
38297,970650,3
38298,970660,3
38299,970660,2
38300,970660,1
38301,970680,3
38302,970680,2
38303,970690,3
38304,970690,2
38305,970710,3
38306,970710,2
38307,970730,3
38308,970730,2
38309,970810,3
38310,970810,2
38311,970900,3
38312,970910,3
38313,970970,3
38314,970970,2
38315,970980,3
38316,970980,2
38317,971060,3
38318,971070,3
38319,971090,3
38320,971120,3
38321,971130,3
38322,971280,3
38323,971280,2
38324,971280,1
38325,971350,3
38326,971400,3
38327,971430,3
38328,971450,3
38329,971460,3
38330,971460,2
38331,971460,1
38332,971480,3
38333,971500,3
38334,971540,3
38335,971610,3
38336,971610,2
38337,971610,1
38338,971640,3
38339,971670,3
38340,971680,3
38341,971680,2
38342,971740,3
38343,971780,3
38344,971800,3
38345,971800,2
38346,971900,3
38347,972040,3
38348,972040,2
38349,972050,3
38350,972080,3
38351,972200,3
38352,972230,3
38353,972280,3
38354,972290,3
38355,972480,3
38356,972560,3
38357,972600,3
38358,972620,3
38359,972620,2
38360,972620,1
38361,972740,3
38362,972760,3
38363,972850,3
38364,972890,3
38365,972890,2
38366,972890,1
38367,972910,3
38368,972920,3
38369,972940,3
38370,973060,3
38371,973090,3
38372,973090,1
38373,973100,3
38374,973110,3
38375,973170,3
38376,973240,3
38377,973310,3
38378,973310,2
38379,973350,3
38380,973350,2
38381,973350,1
38382,973390,3
38383,973390,2
38384,973390,1
38385,973440,3
38386,973470,3
38387,973560,3
38388,973690,3
38389,973700,3
38390,973700,2
38391,973760,3
38392,973760,2
38393,973760,1
38394,973800,3
38395,973860,3
38396,974010,3
38397,974040,3
38398,974070,3
38399,974100,3
38400,974110,3
38401,974150,3
38402,974160,3
38403,974160,1
38404,974180,3
38405,974200,3
38406,974240,3
38407,974250,3
38408,974370,3
38409,974390,3
38410,974450,3
38411,974490,3
38412,974490,2
38413,974530,3
38414,974600,3
38415,974670,3
38416,974830,3
38417,974830,2
38418,974840,3
38419,974860,3
38420,974870,3
38421,974920,3
38422,974950,3
38423,974970,3
38424,975000,3
38425,975010,3
38426,975020,3
38427,975030,3
38428,975050,3
38429,975110,3
38430,975120,3
38431,975200,3
38432,975220,3
38433,975230,3
38434,975240,3
38435,975270,3
38436,975270,2
38437,975270,1
38438,975290,3
38439,975390,3
38440,975410,3
38441,975430,3
38442,975600,3
38443,975660,3
38444,975680,3
38445,975690,3
38446,975700,3
38447,975710,3
38448,975770,3
38449,975800,3
38450,975800,2
38451,975800,1
38452,975860,3
38453,975860,2
38454,975860,1
38455,975910,3
38456,975980,3
38457,976010,3
38458,976010,2
38459,976010,1
38460,976020,3
38461,976020,2
38462,976030,3
38463,976060,3
38464,976060,2
38465,976070,3
38466,976070,1
38467,976090,3
38468,976120,3
38469,976160,3
38470,976230,3
38471,976240,3
38472,976320,3
38473,976340,3
38474,976360,3
38475,976390,3
38476,976420,3
38477,976420,2
38478,976440,3
38479,976560,3
38480,976580,3
38481,976780,3
38482,976830,3
38483,976840,3
38484,976840,2
38485,976840,1
38486,976850,3
38487,976860,3
38488,976870,3
38489,976920,3
38490,976940,3
38491,976950,3
38492,976960,3
38493,976970,3
38494,976980,3
38495,977080,3
38496,977090,3
38497,977100,3
38498,977110,3
38499,977160,3
38500,977200,3
38501,977210,3
38502,977260,3
38503,977270,3
38504,977290,3
38505,977300,3
38506,977310,3
38507,977340,3
38508,977390,3
38509,977390,1
38510,977400,3
38511,977430,3
38512,977450,3
38513,977450,2
38514,977460,3
38515,977490,3
38516,977500,3
38517,977540,3
38518,977540,2
38519,977570,3
38520,977590,3
38521,977640,3
38522,977670,3
38523,977690,3
38524,977790,3
38525,977810,3
38526,977840,3
38527,977900,3
38528,977900,2
38529,977950,3
38530,977980,3
38531,978010,3
38532,978010,2
38533,978020,3
38534,978040,3
38535,978110,3
38536,978210,3
38537,978210,2
38538,978250,3
38539,978250,2
38540,978270,3
