GameReviewsId,GameId,positiveRatings,negativeRatings
22613,868390,0,1
22614,868410,7,29
22615,868430,2,0
22616,868460,2,12
22617,868470,6,3
22618,868500,12,0
22619,868510,6,3
22620,868520,432,12
22621,868550,2,7
22622,868560,3,2
22623,868570,22,3
22624,868580,15,3
22625,868600,1,0
22626,868660,10,1
22627,868710,9,8
22628,868780,14,1
22629,868810,3,2
22630,868830,3,1
22631,868880,4,0
22632,868890,25,14
22633,868910,3,0
22634,868920,24,25
22635,868930,3,0
22636,868950,0,4
22637,868960,1,8
22638,868970,8,1
22639,868980,362,6
22640,869030,8,1
22641,869060,39,23
22642,869080,8,2
22643,869100,5,2
22644,869110,4,3
22645,869120,4,0
22646,869130,7,5
22647,869180,9,3
22648,869280,2,9
22649,869290,9,0
22650,869300,16,2
22651,869320,3,4
22652,869340,4,3
22653,869350,28,1
22654,869370,4,0
22655,869420,2,0
22656,869440,3,0
22657,869470,9,7
22658,869500,4,0
22659,869540,12,1
22660,869550,10,0
22661,869560,2,2
22662,869570,9,1
22663,869580,1,0
22664,869590,12,4
22665,869620,6,0
22666,869630,0,1
22667,869650,1,1
22668,869660,9,3
22669,869750,1,1
22670,869760,1515,175
22671,869780,11,2
22672,869840,108,6
22673,869850,4,0
22674,869870,25,0
22675,869910,2,0
22676,869930,4,3
22677,870000,4,6
22678,870010,0,1
22679,870020,2,0
22680,870030,1,0
22681,870040,28,34
22682,870080,34,3
22683,870090,5,1
22684,870100,1,2
22685,870110,46,2
22686,870120,12,6
22687,870140,7,0
22688,870150,0,1
22689,870160,11,9
22690,870180,17,4
22691,870190,4,0
22692,870200,321,52
22693,870260,8,0
22694,870290,157,28
22695,870430,1,3
22696,870450,11,6
22697,870510,2,0
22698,870520,20,6
22699,870580,3,2
22700,870590,4,0
22701,870650,1,6
22702,870680,3,2
22703,870690,18,0
22704,870730,28,0
22705,870740,5,1
22706,870750,4,3
22707,870800,17,0
22708,870890,35,0
22709,870990,11,8
22710,871100,39,5
22711,871140,6,4
22712,871150,1,0
22713,871180,12,1
22714,871200,164,29
22715,871230,8,3
22716,871270,7,4
22717,871280,32,1
22718,871290,4,0
22719,871300,2,4
22720,871310,6,2
22721,871320,0,2
22722,871330,8,0
22723,871420,167,18
22724,871450,0,2
22725,871470,2,5
22726,871480,1,3
22727,871510,10,1
22728,871550,24,13
22729,871570,87,2
22730,871580,3,0
22731,871590,2,0
22732,871620,3,3
22733,871670,1,0
22734,871710,3,2
22735,871720,7723,429
22736,871810,10,30
22737,871850,19,5
22738,871860,2,1
22739,871870,17,5
22740,871920,7,3
22741,871930,224,12
22742,871950,161,18
22743,871990,342,141
22744,872000,2,4
22745,872040,13,1
22746,872060,5,1
22747,872090,95,37
22748,872110,8,1
22749,872180,0,1
22750,872230,1,0
22751,872240,158,23
22752,872330,0,6
22753,872340,1,1
22754,872350,18,9
22755,872360,4,1
22756,872380,15,3
22757,872400,3,5
22758,872440,11,1
22759,872470,15,2
22760,872490,5,2
22761,872550,4,0
22762,872580,25,2
22763,872590,2,0
22764,872600,30,5
22765,872680,38,12
22766,872690,1,0
22767,872700,23,1
22768,872730,9,3
22769,872790,2963,1004
22770,872820,66,38
22771,872970,64,8
22772,872990,20,1
22773,873040,1,0
22774,873050,1,1
22775,873070,30,0
22776,873120,3,1
22777,873150,457,62
22778,873180,1,3
22779,873190,438,98
22780,873200,186,9
22781,873210,7,5
22782,873220,152,82
22783,873230,99,8
22784,873240,611,62
22785,873250,9,4
22786,873280,2,0
22787,873290,157,6
22788,873320,0,3
22789,873330,3,0
22790,873370,4,2
22791,873390,8,0
22792,873410,12,2
22793,873490,75,11
22794,873500,6,0
22795,873560,5,0
22796,873610,36,4
22797,873620,14,11
22798,873710,0,2
22799,873720,0,1
22800,873730,3,9
22801,873790,5,2
22802,873810,8,8
22803,873820,29,7
22804,873850,1,3
22805,873860,3,0
22806,873890,7,0
22807,873900,5,1
22808,873910,13,27
22809,873930,17,14
22810,873960,20,30
22811,873970,0,2
22812,873980,11,5
22813,874010,18,5
22814,874020,4,1
22815,874030,138,71
22816,874080,3,0
22817,874090,2,1
22818,874130,22,5
22819,874140,4,5
22820,874180,3,0
22821,874200,7,7
22822,874230,11,7
22823,874240,885,1050
22824,874250,2,1
22825,874270,7,9
22826,874330,7,8
22827,874370,25,6
22828,874380,7,11
22829,874400,76,27
22830,874460,54,21
22831,874640,1,4
22832,874650,199,117
22833,874690,8,3
22834,874700,12,18
22835,874760,9,1
22836,874770,14,0
22837,874780,1,3
22838,874810,1,2
22839,874830,9,14
22840,874840,1,7
22841,874870,9,6
22842,874880,6,5
22843,874930,7,4
22844,875080,8,1
22845,875110,16,1
22846,875240,37,9
22847,875250,4,4
22848,875260,5,29
22849,875270,7,1
22850,875300,31,1
22851,875320,0,1
22852,875340,6,1
22853,875360,0,8
22854,875430,15,20
22855,875470,21,15
22856,875480,28,6
22857,875500,2,1
22858,875510,4,1
22859,875520,5,1
22860,875530,13,2
22861,875540,10,3
22862,875550,4,9
22863,875630,3,4
22864,875660,6,0
22865,875670,5,1
22866,875710,5,1
22867,875740,182,37
22868,875760,107,7
22869,875780,1,0
22870,875790,1,0
22871,875810,8,0
22872,875830,40,4
22873,875840,2,1
22874,875930,108,3
22875,876100,3,0
22876,876110,9,10
22877,876130,9,2
22878,876140,3,6
22879,876160,299,30
22880,876170,0,2
22881,876180,8,0
22882,876200,21,16
22883,876210,2,0
22884,876220,53,20
22885,876290,2,4
22886,876300,8,6
22887,876310,40,7
22888,876320,12,0
22889,876330,169,171
22890,876340,10,2
22891,876380,33,16
22892,876410,1,1
22893,876470,35,46
22894,876480,2,0
22895,876540,1,1
22896,876580,1,0
22897,876650,179,3
22898,876810,1,1
22899,876840,5,0
22900,876850,87,3
22901,876860,1,3
22902,876870,0,7
22903,876890,18,0
22904,876900,210,82
22905,876910,5,6
22906,876930,11,7
22907,876960,5,3
22908,877020,7,5
22909,877040,9,2
22910,877060,3,0
22911,877070,1,0
22912,877080,37,15
22913,877150,7,1
22914,877180,3,0
22915,877190,30,7
22916,877200,438,138
22917,877230,8,3
22918,877250,3,4
22919,877260,13,9
22920,877270,3,1
22921,877310,2,1
22922,877360,87,45
22923,877370,24,10
22924,877380,9,5
22925,877390,13,0
22926,877460,11,9
22927,877470,1,2
22928,877480,3,0
22929,877550,5,0
22930,877590,3,4
22931,877680,6,5
22932,877730,3,3
22933,877750,0,1
22934,877760,36,5
22935,877780,2,7
22936,877820,16,22
22937,877840,90,16
22938,877910,68,16
22939,877960,7,2
22940,877980,9,5
22941,878020,26,4
22942,878050,10,12
22943,878080,11,12
22944,878100,3,1
22945,878110,54,10
22946,878120,1,2
22947,878140,0,1
22948,878150,17,2
22949,878160,3,6
22950,878170,9,2
22951,878180,12,2
22952,878240,7,7
22953,878250,13,1
22954,878270,4,0
22955,878280,7,1
22956,878290,6,2
22957,878300,2,2
22958,878320,257,29
22959,878330,10,2
22960,878340,4,0
22961,878350,28,6
22962,878380,958,179
22963,878400,1,3
22964,878410,1,1
22965,878420,93,27
22966,878440,8,0
22967,878470,9,7
22968,878500,2,1
22969,878510,2,0
22970,878520,30,7
22971,878540,0,2
22972,878570,1,3
22973,878580,93,18
22974,878610,1,0
22975,878620,2,0
22976,878640,9,5
22977,878660,7,4
22978,878680,7,0
22979,878710,4,2
22980,878750,4662,450
22981,878780,10,2
22982,878810,0,4
22983,878820,10,12
22984,878910,2,0
22985,878980,4,0
22986,879030,3,3
22987,879060,19,3
22988,879090,1,1
22989,879100,2,0
22990,879110,1,2
22991,879120,3,2
22992,879160,2839,1725
22993,879210,4,10
22994,879220,16,15
22995,879250,62,22
22996,879270,7,0
22997,879280,4,0
22998,879290,15,0
22999,879310,12,8
23000,879320,0,2
23001,879410,18,13
23002,879430,26,0
23003,879450,2,0
23004,879470,27,16
23005,879480,2,1
23006,879510,165,7
23007,879520,8,0
23008,879600,3,0
23009,879610,5,10
23010,879620,5,5
23011,879650,34,18
23012,879660,2,0
23013,879670,62,44
23014,879740,7,1
23015,879850,3,0
23016,879920,2,0
23017,880130,21,0
23018,880180,8,1
23019,880200,13,13
23020,880270,4,1
23021,880320,1,1
23022,880340,1,0
23023,880370,11,1
23024,880380,43,42
23025,880400,443,42
23026,880470,16,10
23027,880490,157,11
23028,880550,12,8
23029,880560,15,2
23030,880570,5,0
23031,880590,0,2
23032,880600,13,4
23033,880610,32,3
23034,880620,18,13
23035,880720,4,0
23036,880770,3,2
23037,880780,5,6
23038,880830,14,0
23039,880840,5,0
23040,880850,137,178
23041,880860,17,2
23042,880890,3,7
23043,880940,1368,306
23044,880950,855,25
23045,880990,6,19
23046,881060,1,2
23047,881080,0,3
23048,881110,6,1
23049,881130,15,0
23050,881150,3,3
23051,881170,1,5
23052,881190,3,0
23053,881230,14,9
23054,881250,36,8
23055,881260,5,2
23056,881300,17,4
23057,881320,82,31
23058,881490,42,23
23059,881500,5,3
23060,881510,40,43
23061,881520,11,2
23062,881560,53,9
23063,881610,3,7
23064,881620,1,0
23065,881690,107,29
23066,881730,2,5
23067,881750,17,1
23068,881820,3,1
23069,881880,6,6
23070,881910,2,1
23071,881920,92,33
23072,881930,1,3
23073,881970,1,0
23074,881980,4,1
23075,882020,100,57
23076,882040,22,1
23077,882070,21,14
23078,882080,16,1
23079,882110,148,1
23080,882140,97,4
23081,882200,9,3
23082,882210,17,0
23083,882220,51,14
23084,882230,2,4
23085,882260,1,1
23086,882290,3,1
23087,882310,51,10
23088,882330,2,7
23089,882360,11,10
23090,882370,7,7
23091,882390,4,0
23092,882410,118,19
23093,882460,2,5
23094,882520,5,4
23095,882530,1,1
23096,882560,42,30
23097,882600,1,1
23098,882620,14,1
23099,882630,1,3
23100,882640,31,5
23101,882670,23,12
23102,882700,2,0
23103,882710,410,15
23104,882750,1,0
23105,882790,2799,228
23106,882900,89,5
23107,882910,9,9
23108,882940,72,35
23109,882960,511,113
23110,882990,4,4
23111,883000,0,1
23112,883010,10,1
23113,883020,37,5
23114,883070,64,9
23115,883100,349,42
23116,883130,70,16
23117,883170,3,9
23118,883190,8,0
23119,883220,45,22
23120,883270,3,0
23121,883280,2,0
23122,883300,3,2
23123,883370,4,4
23124,883390,1,3
23125,883560,6,0
23126,883620,3,1
23127,883630,3,0
23128,883670,23,16
23129,883710,24950,1075
23130,883790,2,1
23131,883810,5,0
23132,883830,4,0
23133,883860,269,101
23134,883870,76,4
23135,883900,2,0
23136,883930,3,1
23137,883960,2,1
23138,883970,10,20
23139,884050,466,125
23140,884160,3,0
23141,884200,72,54
23142,884210,18,10
23143,884230,5,3
23144,884250,5,3
23145,884260,425,8
23146,884270,1,0
23147,884290,2,2
23148,884350,13,1
23149,884370,12,1
23150,884390,3,4
23151,884400,7,0
23152,884410,6,3
23153,884420,7,2
23154,884430,4,6
23155,884440,5,3
23156,884470,4,0
23157,884500,0,1
23158,884530,1,5
23159,884550,36,48
23160,884590,1,3
23161,884640,22,6
23162,884660,9657,2964
23163,884770,2,1
23164,884800,10,17
23165,884830,13,7
23166,884880,6,3
23167,884900,0,3
23168,884930,11,15
23169,884960,20,1
23170,884990,32,8
23171,885000,62,1
23172,885030,12,1
23173,885090,4,24
23174,885100,19,30
23175,885110,7,14
23176,885120,29,3
23177,885140,315,72
23178,885150,197,32
23179,885170,5,6
23180,885180,10,17
23181,885190,11,11
23182,885220,1,0
23183,885240,2,2
23184,885290,3,0
23185,885310,5,2
23186,885320,4,5
23187,885380,14,7
23188,885390,21,30
23189,885470,21,0
23190,885570,21,3
23191,885590,9,7
23192,885600,2,3
23193,885630,19,9
23194,885640,372,90
23195,885650,57,3
23196,885690,19,6
23197,885730,8,35
23198,885780,17,3
23199,885790,14,1
23200,885810,359,8
23201,885950,46,0
23202,886010,4,4
23203,886020,3,3
23204,886040,344,131
23205,886070,22,4
23206,886180,7,1
23207,886200,14,0
23208,886230,1,0
23209,886250,308,37
23210,886270,14,8
23211,886290,1,1
23212,886300,4,0
23213,886310,0,6
23214,886330,4,1
23215,886350,2,1
23216,886360,0,1
23217,886370,29,8
23218,886380,11,0
23219,886390,10,4
23220,886450,0,1
23221,886460,115,20
23222,886470,11,10
23223,886490,6,2
23224,886520,62,34
23225,886580,2,1
23226,886590,8,5
23227,886600,5,1
23228,886610,0,1
23229,886630,24,2
23230,886670,3,0
23231,886730,10,6
23232,886780,1,1
23233,886820,87,16
23234,886830,2,0
23235,886900,140,52
23236,886950,26,2
23237,886960,407,208
23238,886970,26,9
23239,887060,82,24
23240,887160,32,2
23241,887170,1,1
23242,887280,1,0
23243,887300,2,1
23244,887340,58,16
23245,887370,112,45
23246,887400,9,0
23247,887440,1,0
23248,887510,21,0
23249,887520,10,6
23250,887530,195,47
23251,887550,2,1
23252,887590,1,0
23253,887630,0,1
23254,887660,2,0
23255,887710,3,5
23256,887730,17,2
23257,887740,2,10
23258,887750,4,0
23259,887800,44,35
23260,887820,22,3
23261,887850,22,17
23262,887870,1,0
23263,887880,4,0
23264,887890,4,0
23265,887900,15,2
23266,887930,0,1
23267,887950,1,0
23268,887960,6,1
23269,887970,48,6
23270,888010,22,3
23271,888030,0,3
23272,888040,106,6
23273,888070,17,11
23274,888090,1119,69
23275,888220,8,0
23276,888250,1,1
23277,888260,119,14
23278,888310,3,0
23279,888380,5,1
23280,888400,1,4
23281,888480,3,0
23282,888540,1,4
23283,888560,2,1
23284,888570,5,2
23285,888610,6,7
23286,888620,4,3
23287,888630,69,9
23288,888640,2,1
23289,888670,5,6
23290,888690,27,20
23291,888710,2,2
23292,888740,0,1
23293,888750,2,0
23294,888760,3,1
23295,888790,521,2
23296,888800,13,6
23297,888810,5,4
23298,888900,8,0
23299,888970,3,5
23300,888990,30,0
23301,889030,3,1
23302,889040,67,13
23303,889080,41,2
23304,889100,2,0
23305,889150,1,0
23306,889170,24,5
23307,889210,4,2
23308,889220,24,3
23309,889240,25,4
23310,889260,8,0
23311,889290,1,0
23312,889320,26,3
23313,889400,20,0
23314,889450,6,0
23315,889460,13,8
23316,889470,2,3
23317,889480,245,10
23318,889510,306,52
23319,889520,10,1
23320,889530,7,1
23321,889600,87,13
23322,889720,12,6
23323,889730,44,25
23324,889740,44,3
23325,889760,0,12
23326,889770,92,13
23327,889790,0,1
23328,889850,5,4
23329,889970,1,2
23330,889990,1,2
23331,890070,78,3
23332,890110,20,9
23333,890130,4,1
23334,890180,30,33
23335,890210,0,1
23336,890220,47,5
23337,890280,10,0
23338,890300,22,3
23339,890310,13,0
23340,890340,6,1
23341,890400,71,44
23342,890470,1,0
23343,890500,23,12
23344,890570,129,17
23345,890590,9,2
23346,890630,3,0
23347,890640,6,3
23348,890680,0,1
23349,890710,30,17
23350,890740,4,0
23351,890750,48,0
23352,890780,6,8
23353,890800,16,39
23354,890820,40,55
23355,890880,223,34
23356,890900,1,0
23357,890910,1,1
23358,890920,152,150
23359,890930,5,4
23360,890940,7,2
23361,890970,63,16
23362,891050,2,1
23363,891090,4,2
23364,891100,19,8
23365,891110,7,0
23366,891120,2,2
23367,891130,88,6
23368,891150,3,2
23369,891180,6,2
23370,891190,7,4
23371,891200,14,10
23372,891220,468,85
23373,891270,1,3
23374,891310,17,8
23375,891320,3,3
23376,891330,1,3
23377,891340,4,0
23378,891350,12,10
23379,891380,3,1
23380,891470,1,0
23381,891510,286,5
23382,891570,4,1
23383,891580,2,0
23384,891590,12,7
23385,891600,5,2
23386,891610,3,1
23387,891620,5,5
23388,891640,5,3
23389,891650,6,5
23390,891670,3,0
23391,891700,1,7
23392,891710,4,0
23393,891720,9,4
23394,891790,47,2
23395,891850,5,0
23396,891860,40,14
23397,891870,11,3
23398,891890,14,1
23399,891920,45,0
23400,891950,34,23
23401,891960,14,1
23402,892020,3,5
23403,892130,3,7
23404,892170,2,2
23405,892180,3,1
23406,892210,3,0
23407,892380,71,6
23408,892420,404,164
23409,892440,6,3
23410,892470,5,0
23411,892490,4,2
23412,892510,125,35
23413,892550,28,7
23414,892560,24,1
23415,892630,532,124
23416,892640,2,0
23417,892650,158,102
23418,892690,28,4
23419,892760,136,40
23420,892780,15,3
23421,892830,15,1
23422,892880,8,1
23423,892900,2,3
23424,892910,2,1
23425,892930,6,2
23426,892960,4,1
23427,893010,203,47
23428,893020,102,25
23429,893030,1133,95
23430,893040,12,20
23431,893050,12,2
23432,893060,13,17
23433,893070,9,11
23434,893090,4,1
23435,893140,2,4
23436,893150,8,14
23437,893170,0,1
23438,893180,1073,187
23439,893330,39,24
23440,893350,1,0
23441,893390,92,14
23442,893450,4,2
23443,893460,2,3
23444,893470,30,1
23445,893480,1,0
23446,893490,2,0
23447,893510,6,19
23448,893520,4323,1127
23449,893560,20,5
23450,893570,13,9
23451,893590,2,4
23452,893610,22,0
23453,893620,13,2
23454,893640,3,1
23455,893650,1,3
23456,893680,311,43
23457,893690,27,0
23458,893710,4,0
23459,893730,121,4
23460,893740,4,0
23461,893790,64,0
23462,893870,31,18
23463,893940,1,1
23464,893960,25,2
23465,894000,31,1
23466,894010,6,7
23467,894050,16,7
23468,894070,2,2
23469,894110,6,5
23470,894120,3,0
23471,894160,1,0
23472,894270,24,8
23473,894310,3,0
23474,894330,10,1
23475,894340,6,7
23476,894380,9,3
23477,894390,24,13
23478,894420,7,0
23479,894450,3,3
23480,894460,43,2
23481,894540,24,5
23482,894570,2,0
23483,894630,50,14
23484,894730,4,3
23485,894740,2,1
23486,894750,7,1
23487,894790,2,0
23488,894820,1,1
23489,894830,54,29
23490,894890,2,0
23491,894900,6,17
23492,894920,12,8
23493,894930,23,4
23494,895060,53,17
23495,895080,14,19
23496,895120,13,2
23497,895140,150,13
23498,895150,153,154
23499,895170,5,2
23500,895180,3,2
23501,895210,0,2
23502,895220,293,30
23503,895330,8,1
23504,895360,1,0
23505,895370,4,0
23506,895380,0,2
23507,895420,12,0
23508,895430,6,27
23509,895470,23,4
23510,895550,1,7
23511,895570,1,1
23512,895580,2,5
23513,895600,66,5
23514,895610,4,0
23515,895650,6,1
23516,895670,100,22
23517,895710,0,1
23518,895750,5,7
23519,895820,9,0
23520,895850,11,8
23521,895860,9,3
23522,895890,5,1
23523,895920,140,53
23524,895930,3,0
23525,895940,1,0
23526,895960,0,1
23527,895980,4,4
23528,895990,24,2
23529,896030,52,17
23530,896040,52,2
23531,896070,9,2
23532,896110,4,0
23533,896160,493,139
23534,896170,17,2
23535,896180,0,2
23536,896220,1,3
23537,896240,1,1
23538,896340,29,7
23539,896350,1,0
23540,896370,2,1
23541,896380,27,16
23542,896400,6,0
23543,896420,1,0
23544,896460,159,1
23545,896500,9,4
23546,896510,17,9
23547,896550,10,0
23548,896570,12,5
23549,896590,177,55
23550,896650,9,4
23551,896700,7,12
23552,896730,11,4
23553,896850,4,2
23554,896860,4,7
23555,896880,17,4
23556,896890,138,50
23557,896960,16,6
23558,896970,1,1
23559,896990,1,1
23560,897000,1,0
23561,897010,1,0
23562,897020,1,1
23563,897030,234,45
23564,897040,14,10
23565,897100,4,2
23566,897210,1,0
23567,897270,10,1
23568,897290,92,41
23569,897300,19,7
23570,897330,1154,45
23571,897360,2,0
23572,897390,2,6
23573,897400,2,6
23574,897420,3,3
23575,897440,74,23
23576,897530,2,0
23577,897550,11,6
23578,897630,41,6
23579,897690,32,0
23580,897700,7,3
23581,897760,26,6
23582,897770,1,1
23583,897800,25,2
23584,897820,454,124
23585,897830,5,2
23586,897880,1,0
23587,897910,2,1
23588,897940,7,0
23589,897950,2,1
23590,898000,59,47
23591,898040,1,1
23592,898080,37,5
23593,898090,20,2
23594,898120,2,2
23595,898160,79,24
23596,898170,1,1
23597,898180,6,15
23598,898240,3,1
23599,898250,1,1
23600,898260,10,0
23601,898290,4,0
23602,898320,0,4
23603,898340,1,3
23604,898380,8,23
23605,898440,2,0
23606,898450,91,4
23607,898460,9,7
23608,898530,4,10
23609,898540,3,17
23610,898580,40,3
23611,898590,49,42
23612,898650,274,47
23613,898680,2,1
23614,898690,0,1
23615,898740,60,21
23616,898760,1,7
23617,898780,63,4
23618,898830,5,0
23619,898930,5,4
23620,898940,5,2
23621,898980,58,30
23622,899000,3,0
23623,899020,2,1
23624,899090,1,0
23625,899100,20,2
23626,899180,24,2
23627,899190,63,4
23628,899200,4,3
23629,899220,2,1
23630,899240,1,3
23631,899270,27,0
23632,899290,73,4
23633,899340,8,0
23634,899370,6,2
23635,899390,52,9
23636,899440,1882,562
23637,899480,43,24
23638,899530,15,7
23639,899540,29,11
23640,899570,0,10
23641,899590,14,3
23642,899610,151,6
23643,899620,4,11
23644,899760,59,5
23645,899930,92,37
23646,899940,38,14
23647,899960,46,5
23648,899970,1527,29
23649,899990,2,2
23650,900010,174,47
23651,900020,1,3
23652,900050,36,8
23653,900270,86,0
23654,900340,6,5
23655,900370,7,1
23656,900380,2,0
23657,900390,1,0
23658,900790,30,2
23659,901000,2,0
23660,901020,1,0
23661,903040,18,10
23662,903070,11,6
23663,903150,18,0
23664,903160,18,8
23665,903180,9,0
23666,903200,1,0
23667,903580,10,0
23668,903620,4,2
23669,903640,3,1
23670,903670,2,13
23671,903680,1,1
23672,903710,24,9
23673,903730,96,42
23674,903740,6,11
23675,903760,3,4
23676,903780,9,0
23677,903790,3,0
23678,903830,17,4
23679,903850,9,0
23680,904050,5,2
23681,904130,24,3
23682,904160,12,3
23683,904300,11,3
23684,904310,241,104
23685,904320,138,4
23686,904340,2,1
23687,904430,0,1
23688,904440,25,10
23689,904500,16,1
23690,904530,5,0
23691,904540,45,9
23692,904550,4,16
23693,904560,2,3
23694,904570,76,4
23695,904600,9,12
23696,904680,1,1
23697,904740,567,24
23698,904770,1,0
23699,904780,12,6
23700,904800,5,7
23701,904810,8,1
23702,904820,8,6
23703,904860,19,10
23704,904890,18,3
23705,904930,4,5
23706,904940,13,0
23707,904950,2,4
23708,904960,28,5
23709,904990,60,52
23710,905010,2,0
23711,905020,1,1
23712,905060,21,10
23713,905090,45,16
23714,905120,1,0
23715,905130,2,1
23716,905150,27,4
23717,905180,2,3
23718,905200,3,17
23719,905220,6,0
23720,905230,37,90
23721,905260,0,1
23722,905300,1,4
23723,905330,15,2
23724,905350,11,3
23725,905370,259,235
23726,905380,10,0
23727,905450,93,47
23728,905460,3,0
23729,905510,4,0
23730,905590,0,1
23731,905640,422,431
23732,905650,33,15
23733,905660,189,25
23734,905670,14,7
23735,905690,195,88
23736,905790,3,7
23737,905800,18,2
23738,905860,1,1
23739,905870,5,2
23740,905880,5,1
23741,905890,1,0
23742,905940,218,434
23743,905960,1,0
23744,906000,18,11
23745,906010,6,3
23746,906020,2,3
23747,906030,4,1
23748,906050,54,29
23749,906110,27,0
23750,906120,61,3
23751,906160,1,1
23752,906170,0,1
23753,906190,1,13
23754,906200,150,23
23755,906280,14,0
23756,906300,32,1
23757,906310,6,0
23758,906340,8,2
23759,906360,3,2
23760,906370,5,0
23761,906390,571,52
23762,906450,1,0
23763,906480,1,1
23764,906590,31,7
23765,906600,28,0
23766,906650,3,2
23767,906660,6,1
23768,906680,16,10
23769,906730,21,3
23770,906740,30,14
23771,906770,21,8
23772,906850,9,18
23773,906880,7,2
23774,906920,13,16
23775,906950,4,1
23776,907000,128,2
23777,907020,11,4
23778,907040,5,6
23779,907050,43,29
23780,907210,100,36
23781,907220,0,3
23782,907240,17,8
23783,907250,1,0
23784,907270,441,259
23785,907320,201,72
23786,907330,16,0
23787,907350,8,3
23788,907380,37,6
23789,907390,6,0
23790,907440,25,19
23791,907460,7,11
23792,907470,681,85
23793,907560,6,0
23794,907590,5,0
23795,907620,9,8
23796,907720,4,10
23797,907770,34,12
23798,907820,33,2
23799,907900,4,0
23800,907950,16,8
23801,907970,10,6
23802,908000,4,0
23803,908010,3,0
23804,908020,12,2
23805,908070,66,15
23806,908090,1,1
23807,908120,11,2
23808,908150,4,0
23809,908180,13,1
23810,908230,0,2
23811,908260,4,3
23812,908310,3,3
23813,908320,4,0
23814,908350,9,2
23815,908400,2,1
23816,908420,1,0
23817,908440,2,2
23818,908500,4,1
23819,908710,17,5
23820,908750,4,2
23821,908830,0,1
23822,908840,2,0
23823,908920,1,3
23824,908940,2,1
23825,908950,1,8
23826,908960,1,0
23827,908990,21,0
23828,909000,50,45
23829,909010,4,0
23830,909020,4,5
23831,909080,1578,53
23832,909110,105,7
23833,909130,4,1
23834,909170,0,1
23835,909190,45,0
23836,909200,5,0
23837,909220,7,2
23838,909240,1,3
23839,909270,2,3
23840,909370,2,0
23841,909430,1,0
23842,909480,12,1
23843,909490,3,0
23844,909570,28,2
23845,909580,17,12
23846,909630,4,2
23847,909780,14,3
23848,909830,7,4
23849,909900,2,5
23850,910150,5,1
23851,910200,3,3
23852,910210,3,3
23853,910220,2,6
23854,910230,2,0
23855,910250,5,5
23856,910260,2,2
23857,910320,43,28
23858,910390,20,2
23859,910400,1,1
23860,910450,35,26
23861,910460,77,17
23862,910500,2,0
23863,910530,2,1
23864,910540,7,1
23865,910590,2,1
23866,910630,137,1
23867,910660,9,1
23868,910730,21,1
23869,910770,0,1
23870,910850,0,2
23871,910880,111,21
23872,910990,7,0
23873,911010,22,4
23874,911040,6,5
23875,911050,12,7
23876,911060,1,0
23877,911090,1,1
23878,911100,10,0
23879,911120,9,0
23880,911130,2,4
23881,911180,2,1
23882,911210,2,3
23883,911220,121,10
23884,911230,15,13
23885,911240,4,0
23886,911260,22,29
23887,911270,0,1
23888,911280,0,2
23889,911290,3,0
23890,911310,6,3
23891,911400,475,983
23892,911480,2,4
23893,911520,23,3
23894,911550,20,5
23895,911580,2,0
23896,911640,1,0
23897,911690,2,2
23898,911760,5,1
23899,911880,11,36
23900,911950,7,0
23901,912020,2,2
23902,912070,4,0
23903,912110,33,9
23904,912120,0,1
23905,912130,3,2
23906,912190,27,1
23907,912210,20,31
23908,912250,12,5
23909,912300,1,1
23910,912360,0,1
23911,912370,192,45
23912,912390,6,1
23913,912420,7,6
23914,912500,2,0
23915,912520,1,1
23916,912560,52,16
23917,912580,1,0
23918,912590,12,9
23919,912600,20,3
23920,912650,2,0
23921,912660,6,3
23922,912680,16,1
23923,912730,3,1
23924,912760,1,1
23925,912790,1,1
23926,912810,27,13
23927,912820,12,5
23928,912890,26,11
23929,912930,24,0
23930,913000,2,0
23931,913010,160,9
23932,913090,37,1
23933,913100,17,1
23934,913110,13,0
23935,913120,7,0
23936,913150,3,2
23937,913160,60,4
23938,913180,5,10
23939,913210,1,0
23940,913220,18,34
23941,913250,1,4
23942,913260,6,1
23943,913270,8,4
23944,913280,10,1
23945,913300,6,18
23946,913310,5,19
23947,913340,8,2
23948,913420,2,0
23949,913450,13,5
23950,913500,4,0
23951,913520,8,1
23952,913550,17,1
23953,913570,2,1
23954,913590,20,2
23955,913600,55,4
23956,913640,4,1
23957,913650,1,1
23958,913660,2,0
23959,913670,3,0
23960,913690,4,0
23961,913710,30,6
23962,913770,2,1
23963,913820,6,9
23964,913830,7,4
23965,913840,2,0
23966,913850,41,8
23967,913890,104,44
23968,913910,31,7
23969,913960,6,53
23970,913970,2,0
23971,914000,24,2
23972,914030,2,0
23973,914050,1,0
23974,914070,1,4
23975,914090,7,3
23976,914130,1,4
23977,914140,100,46
23978,914150,20,32
23979,914160,23,17
23980,914170,24,11
23981,914180,14,12
23982,914190,3,0
23983,914200,2,1
23984,914220,2,5
23985,914230,1,1
23986,914240,13,9
23987,914250,3,1
23988,914260,343,57
23989,914290,73,11
23990,914320,64,27
23991,914330,36,13
23992,914350,1,1
23993,914390,4,5
23994,914400,8,0
23995,914430,25,1
23996,914450,24,7
23997,914480,1,0
23998,914500,14,22
23999,914510,7,7
24000,914610,1,0
24001,914620,2673,557
24002,914630,3,4
24003,914680,21,7
24004,914690,269,62
24005,914700,146,53
24006,914850,22,2
24007,914900,1,1
